id,name,kana,description,rarity,group_id,group_rate,grade_value,category,tag_id,icon_id,need_skill_point,detail_url,icon_url
201461,追込コーナー◎,オイコミコーナー◎,コーナーで速度が少し上がる\n＜作戦・追込＞,1,20146,2,262,4,104/401,20011,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201461,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201462,追込コーナー○,オイコミコーナー○,コーナーで速度がわずかに上がる\n＜作戦・追込＞,1,20146,1,217,4,104/401,20011,130,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201462,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201463,月影円刃,ゲツエイエンジン,コーナーで速度が上がる\n＜作戦・追込＞,2,20146,3,508,4,104/401,20012,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201463,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201471,視界良好！異常なし！,シカイリョウコウ！イジョウナシ！,左右に移動すると状況を把握して\n視野が少し広くなる＜作戦・追込＞,2,20147,2,334,4,104/405,20092,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201471,https://static.kouryaku.tools/umamusume/images/skills/20092/icon.png?width=96&height=96
201472,お見通し,オミトオシ,左右に移動すると状況を把握して\n視野がわずかに広くなる＜作戦・追込＞,1,20147,1,85,4,104/405,20091,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201472,https://static.kouryaku.tools/umamusume/images/skills/20091/icon.png?width=96&height=96
201481,下校後のスペシャリスト,ゲコウゴノスペシャリスト,下り坂で疲れにくくなる\n＜作戦・追込＞,2,20148,2,508,4,104/402,20022,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201481,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
201482,下校の楽しみ,ゲコウノタノシミ,下り坂でわずかに疲れにくくなる\n＜作戦・追込＞,1,20148,1,217,4,104/402,20021,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201482,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
201491,冷静沈着,レイセイチンチャク,前のウマ娘のすぐ後ろに付けると\n落ち着いて持久力を回復する\n＜作戦・追込＞,2,20149,2,508,4,104/402,20022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201491,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
201492,冷静,レイセイ,前のウマ娘のすぐ後ろに付けると\n落ち着いて持久力をわずかに回復する\n＜作戦・追込＞,1,20149,1,217,4,104/402,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201492,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
201501,天命士,テンメイシ,レース終盤に後ろの方にいると\n視野が広くなる＜作戦・追込＞,2,20150,2,334,3,104/303/405,20092,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201501,https://static.kouryaku.tools/umamusume/images/skills/20092/icon.png?width=96&height=96
201502,策士,サクシ,レース終盤に後ろの方にいると\n視野がわずかに広くなる＜作戦・追込＞,1,20150,1,85,3,104/303/405,20091,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201502,https://static.kouryaku.tools/umamusume/images/skills/20091/icon.png?width=96&height=96
201511,熱いまなざし,アツイマナザシ,レース終盤に目を付けたウマ娘の\n緊張感が増す＜作戦・追込＞,2,20151,2,508,3,104/303/406,30012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201511,https://static.kouryaku.tools/umamusume/images/skills/30012/icon.png?width=96&height=96
201512,まなざし,マナザシ,レース終盤に目を付けたウマ娘の\n緊張感がわずかに増す＜作戦・追込＞,1,20151,1,217,3,104/303/406,30011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201512,https://static.kouryaku.tools/umamusume/images/skills/30011/icon.png?width=96&height=96
201521,逃げのコツ◎,ニゲノコツ◎,良い位置につきやすくなる\n＜作戦・逃げ＞,1,20152,2,217,0,101/405/612,10051,130,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201521,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201522,逃げのコツ○,ニゲノコツ○,良い位置に少しつきやすくなる\n＜作戦・逃げ＞,1,20152,1,174,0,101/405/612,10051,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201522,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201531,先行のコツ◎,センコウノコツ◎,良い位置につきやすくなる\n＜作戦・先行＞,1,20153,2,217,0,102/405/612,10051,130,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201531,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201532,先行のコツ○,センコウノコツ○,良い位置に少しつきやすくなる\n＜作戦・先行＞,1,20153,1,174,0,102/405/612,10051,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201532,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201541,差しのコツ◎,サシノコツ◎,良い位置につきやすくなる\n＜作戦・差し＞,1,20154,2,217,0,103/405/612,10051,130,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201541,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201542,差しのコツ○,サシノコツ○,良い位置に少しつきやすくなる\n＜作戦・差し＞,1,20154,1,174,0,103/405/612,10051,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201542,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201551,追込のコツ◎,オイコミノコツ◎,良い位置につきやすくなる\n＜作戦・追込＞,1,20155,2,217,0,104/405/612,10051,130,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201551,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201552,追込のコツ○,オイコミノコツ○,良い位置に少しつきやすくなる\n＜作戦・追込＞,1,20155,1,174,0,104/405/612,10051,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201552,https://static.kouryaku.tools/umamusume/images/skills/10051/icon.png?width=96&height=96
201561,スーパーラッキーセブン,,枠番が7の時に\n良いことが起きる場合がある,2,20156,2,334,0,401/402/403/609,10062,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201561,https://static.kouryaku.tools/umamusume/images/skills/10062/icon.png?width=96&height=96
201562,ラッキーセブン,,枠番が7の時に少し\n良いことが起きる場合がある,1,20156,1,174,0,401/402/403/609,10061,110,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201562,https://static.kouryaku.tools/umamusume/images/skills/10061/icon.png?width=96&height=96
201571,スリーセブン,,残り距離が777mの時に\nわずかに元気が出る,1,20157,1,217,4,402,20021,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201571,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
201581,登山家,トザンカ,上り坂で加速力がわずかに上がる,1,20158,1,217,4,403,20041,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201581,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
201582,究極のヒルクライマー,キュウキョクノヒルクライマー,上り坂で加速力が上がる,2,20158,2,508,4,403,20042,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201582,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
201591,ウマ好み,ウマゴノミ,近くにウマ娘がたくさんいると\n速度がわずかに上がる,1,20159,1,217,4,401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201591,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201592,ウママニア,,近くにウマ娘がたくさんいると\n速度が上がる,2,20159,2,508,4,401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201592,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201601,地固め,ジガタメ,レース序盤にスキルを多く発動すると\n加速力がわずかに上がる,1,20160,1,217,1,301/403,20041,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201601,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
201602,盤石の構え,バンジャクノカマエ,レース序盤にスキルを多く発動すると\n加速力が上がる,2,20160,2,508,1,301/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201602,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
201611,尻尾上がり,シッポアガリ,レース中盤にスキルを多く発動すると\n速度がわずかに上がる,1,20161,1,217,2,302/401,20011,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201611,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201612,尻尾の滝登り,シッポノタキノボリ,レース中盤にスキルを多く発動すると\n速度が上がる,2,20161,2,508,2,302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201612,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201621,ふり絞り,フリシボリ,レース終盤以降にスキルを多く\n発動すると持久力がわずかに回復する,1,20162,1,217,3,303/402,20021,100,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201621,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
201631,シンパシー,,「シンパシー」を持つウマ娘が多い\nレースだとスピードが少し上がる,1,20163,1,129,0,401/613,10011,70,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201631,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
201632,コネクト,,「シンパシー」を持つウマ娘がいる\nレースだとスピードが上がり\nさらに全員の持つ「シンパシー」を\n条件を無視して発動させる＜芝＞,2,20163,2,334,0,401/501/613,10012,150,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201632,https://static.kouryaku.tools/umamusume/images/skills/10012/icon.png?width=96&height=96
201641,一匹狼,イッピキオオカミ,自分だけが「一匹狼」を持つレースだと\nスピードが少し上がる,1,20164,1,129,0,401/613,10011,70,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201641,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
201651,スリップストリーム,,前のウマ娘のすぐ後ろに付けると\n速度がわずかに上がる,1,20165,1,217,4,401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201651,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201652,いいとこ入った！,イイトコハイッタ！,前のウマ娘のすぐ後ろに付けると\n速度が上がる,2,20165,2,508,4,401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201652,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201661,遊びはおしまいっ！,アソビハオシマイッ！,すぐ後ろにウマ娘が長くいると\n速度がわずかに上がる,1,20166,1,217,4,401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201661,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201662,お先に失礼っ！,オサキニシツレイッ！,すぐ後ろにウマ娘が長くいると\n速度が上がる,2,20166,2,508,4,401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201662,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201671,チャート急上昇！,チャートキュウジョウショウ！,レース中盤に競り合うと\n速度が上がる＜ダート＞,2,20167,2,508,2,302/401/502,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201671,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201672,レコメンド,,レース中盤に競り合うと\n速度がわずかに上がる＜ダート＞,1,20167,1,217,2,302/401/502,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201672,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201681,狙うは最前列！,ネラウハサイゼンレツ！,レース終盤にコース取りが上手くなり\n加速力が少し上がる＜ダート＞,2,20168,2,394,3,303/403/502,20052,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201681,https://static.kouryaku.tools/umamusume/images/skills/20052/icon.png?width=96&height=96
201682,前列狙い,ゼンレツネライ,レース終盤に\nコース取りが少し上手くなり\n加速力がわずかに上がる＜ダート＞,1,20168,1,174,3,303/403/502,20051,140,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201682,https://static.kouryaku.tools/umamusume/images/skills/20051/icon.png?width=96&height=96
201691,潜伏態勢,センプクタイセイ,レース中盤が迫ったとき\n中団以降にいると持久力を回復する\n＜作戦・差し＞,2,20169,2,508,1,103/301/402,20022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201691,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
201692,静かな呼吸,シズカナコキュウ,レース中盤が迫ったとき\n中団以降にいると持久力を\nわずかに回復する＜作戦・差し＞,1,20169,1,217,1,103/301/402,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201692,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
201701,決死の覚悟,ケッシノカクゴ,終盤以降の最終直線で好位置にいると\n速度が上がる＜中距離＞,2,20170,2,508,3,203/303/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201701,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
201702,ありったけ,アリッタケ,終盤以降の最終直線で好位置にいると\n速度がわずかに上がる＜中距離＞,1,20170,1,217,3,203/303/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201702,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
201801,凸凹ネイル,デコボコネイル,「良」のバ場状態が少し苦手になる,1,20180,-1,-129,0,401,10014,50,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201801,https://static.kouryaku.tools/umamusume/images/skills/10014/icon.png?width=96&height=96
201901,鍔迫り合い,ツバゼリアイ,レース終盤始めの方で前方にいると\n加速力が上がる＜作戦・先行＞,2,20190,2,508,3,102/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201901,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
201902,真っ向勝負,マッコウショウブ,レース終盤始めの方で前方にいると\n加速力がわずかに上がる＜作戦・先行＞,1,20190,1,217,3,102/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/201902,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
